gene_id	transcript_id	L01_fpkm	L02_fpkm	L03_fpkm	L04_fpkm	L05_fpkm	L06_fpkm	L07_fpkm	L08_fpkm	L09_fpkm
XLOC_012161	TCONS_00036801	1.478836	1.237697	1.161785	1.565582	1.225059	1.19768	0.91931	1.472293	0.965208
XLOC_012187	TCONS_00036807	17.319277	17.807741	19.135281	2.270129	18.31814	19.820393	8.317904	13.773726	1.55624
XLOC_012198	TCONS_00036810	1.02733	0.619364	0.998976	1.700434	0.963731	1.189259	0.690213	1.154833	0.859376
XLOC_012223	TCONS_00036812	1.701389	0.432335	1.743006	0.186464	0.327098	5.965487	0.197032	1.659667	1.797973
XLOC_012285	TCONS_00036829	1.695083	0.647318	1.459497	1.614374	1.361465	1.268668	1.47261	1.211661	1.541208
XLOC_012345	TCONS_00036845	0.979289	0.997395	1.017113	0.499581	0.649285	0.728669	1.586426	1.647585	1.314482
XLOC_012441	TCONS_00036870	1.914827	2.212679	1.136223	2.125603	1.630215	2.188256	2.163997	1.766022	2.776157
XLOC_012446	TCONS_00036875	0.029661	0.000155	15.315063	0.000691	0.13827	0.002029	0.819524	0.008582	14.256255
XLOC_012452	TCONS_00036876	19.073725	20.71487	1.798928	20.423775	18.861403	19.484062	2.251234	1.955305	1.961131
XLOC_012452	TCONS_00036877	2.448556	2.883622	8.375201	3.588194	3.527403	3.664826	7.802824	7.439255	7.737764
XLOC_012452	TCONS_00036878	2.051605	1.69048	2.081107	1.08313	2.448742	0.450981	11.463312	2.248526	11.070497
XLOC_012494	TCONS_00036891	0.88277	1.616062	1.417524	1.100457	1.150093	0.983931	0.944894	0.68502	0.524303
XLOC_012500	TCONS_00036894	2.358154	1.572071	2.533621	3.721924	2.157215	0.619291	0.80998	1.520234	3.546145
XLOC_012547	TCONS_00036903	2.817432	2.740222	3.170277	3.260783	4.60814	3.052124	5.472483	6.839245	3.086631
XLOC_012547	TCONS_00036904	4.038834	2.140172	5.117746	6.434572	5.359047	4.405247	5.830561	4.135996	4.014007
XLOC_012669	TCONS_00036930	1.10612	1.059667	2.068382	3.347427	2.330157	3.56626	1.505599	1.274236	1.817835
XLOC_012777	TCONS_00036955	0.685476	0.764015	1.192907	2.29591	2.408098	0.757735	0.957378	0.747141	0.257292
XLOC_012802	TCONS_00036968	1.618488	3.954313	5.005846	3.219797	6.155124	1.547008	2.100549	1.7589	3.030881
XLOC_012807	TCONS_00036969	1.566567	1.889052	1.246585	1.899682	1.404111	1.625547	1.548994	1.244952	1.503823
XLOC_012832	TCONS_00036971	97.935112	101.867073	107.143921	62.793404	70.184479	102.575142	115.276535	114.617317	114.529297
XLOC_012884	TCONS_00036982	0	0	1.427432	1.09956	0	1.602832	0.905818	0	5.830493
XLOC_012884	TCONS_00036983	2.55829	2.365055	2.47637	2.598086	3.975065	0.53912	0.768556	4.384287	0.59743
XLOC_012900	TCONS_00036987	1.86886	1.50336	1.370677	1.399306	1.25201	1.418562	1.687817	1.953577	1.954467
XLOC_012905	TCONS_00036991	0	0	9.418341	0	7.291714	0	4.40102	0	0
XLOC_012974	TCONS_00037005	2.085875	1.690197	0.924085	1.10677	0.87855	1.605201	1.858432	1.371308	1.386628
XLOC_013172	TCONS_00037076	3.997281	0.388427	0.673255	1.016183	3.570063	1.687768	2.08337	2.080867	2.470556
XLOC_013221	TCONS_00037101	5.56203	4.229359	7.024838	5.577326	4.114292	6.491134	7.232972	5.051422	4.899514
XLOC_011085	TCONS_00037136	17.594259	2.710716	18.375963	21.200275	9.73209	21.320665	17.321169	8.212643	17.967367
XLOC_011105	TCONS_00037141	0.539901	1.186391	1.593028	0.899398	1.311235	1.028385	0.929666	1.979846	2.062308
XLOC_011115	TCONS_00037145	1.627955	0.423866	1.651428	1.172675	4.480423	1.870785	2.801986	2.842506	1.384397
XLOC_011120	TCONS_00037146	0.596413	0.624518	0.721579	1.721488	0.97703	1.418818	1.042898	0.977886	1.097471
XLOC_011184	TCONS_00037179	1.027579	1.632294	1.152712	0.304181	4.689139	0.506157	1.365637	0.354542	0.346587
XLOC_011228	TCONS_00037197	11.83039	12.967177	12.228863	10.166181	11.070249	10.961946	7.563349	5.333552	8.450744
XLOC_011402	TCONS_00037244	40.927254	39.965656	46.332329	45.220715	49.588634	42.325066	59.138054	40.946102	42.524605
XLOC_011402	TCONS_00037245	25.007113	29.287838	23.238094	13.645209	1.949463	38.861931	2.109864	33.206303	27.55831
XLOC_011439	TCONS_00037249	1.398235	0.874533	2.274866	2.919738	2.66915	1.654975	1.063691	0.471784	1.099572
XLOC_011495	TCONS_00037272	9.914235	7.508306	1.513009	1.743867	0.284495	0.85434	1.736624	0.361247	5.300569
XLOC_011495	TCONS_00037273	0.013912	0.713887	0.488108	1.378032	0.111318	1.296873	4.645711	0.260737	1.978117
XLOC_011495	TCONS_00037275	1.433359	3.262687	3.416052	2.479177	6.045135	0.339409	9.945424	7.927868	4.113372
XLOC_011495	TCONS_00037276	1.125565	4.458498	2.132822	1.74897	1.874885	0.258451	0.351239	0.797804	3.197345
XLOC_011495	TCONS_00037277	6.451682	1.242901	1.716225	4.910557	2.90695	7.401493	1.857037	3.003873	3.12247
XLOC_011495	TCONS_00037278	1.372999	0	0.707715	4.497056	2.926385	0	0	0	0
XLOC_011495	TCONS_00037279	3.258471	2.805205	2.724484	3.723042	12.865351	1.471164	5.209737	6.086922	5.145751
XLOC_011496	TCONS_00037281	1.237468	0.199062	0.179195	11.645922	0.309317	0.178768	0.223146	11.689411	0.840112
XLOC_011497	TCONS_00037282	1.822642	2.000987	2.254064	2.950098	2.191888	2.433634	2.28385	1.869874	1.966721
XLOC_011542	TCONS_00037295	0	0.066951	0.085905	0.16652	0.054405	4.932718	0.151309	0.743397	6.272995
XLOC_011567	TCONS_00037303	11.458178	0	8.198624	3.487356	10.488137	10.242653	12.732586	0	13.238894
XLOC_011606	TCONS_00037311	2.30261	2.255491	2.677458	4.013276	3.04037	3.095977	1.3308	1.42298	1.333733
XLOC_011804	TCONS_00037349	2.794352	0.856067	3.365579	2.039719	5.055016	2.728213	3.559755	3.752914	2.833873
XLOC_011850	TCONS_00037358	2.855117	0.907331	2.600319	1.718414	2.552183	2.615464	2.72352	2.977404	3.228643
XLOC_011945	TCONS_00037382	2.256481	4.909758	3.862485	5.720875	1.21241	6.058794	3.669194	2.726566	3.275989
XLOC_011947	TCONS_00037385	1.489472	2.804437	2.149005	3.09374	1.817346	3.014801	1.663646	0.948284	0
XLOC_011971	TCONS_00037390	2.646368	2.586063	0.290771	0.559544	3.031293	1.981818	1.607229	1.623447	3.357227
XLOC_012002	TCONS_00037401	1.381271	1.318552	9.828686	5.602889	9.065591	9.025271	2.951371	2.72278	18.023512
XLOC_012006	TCONS_00037402	1.550832	1.404579	1.829332	1.837793	1.88245	1.872651	1.169266	1.656402	1.518961
XLOC_012030	TCONS_00037412	1.224749	0.815421	0.726259	1.770041	1.298999	2.63378	0.964817	1.243695	1.027638
XLOC_012049	TCONS_00037415	1.744824	1.247548	1.024093	2.529452	0.683521	0.941967	2.166737	1.584429	1.462156
XLOC_012077	TCONS_00037421	0.733377	7.287587	2.292366	8.217055	2.99648	2.926079	5.330976	0	9.284285
XLOC_012077	TCONS_00037422	16.190111	5.620064	18.907928	5.028409	17.785206	18.798515	3.315527	20.46726	9.312014
XLOC_012225	TCONS_00037459	13.722437	17.417276	16.92944	9.169216	4.005025	11.351607	17.065346	12.721687	16.722141
XLOC_012277	TCONS_00037471	7.152539	8.16582	5.758219	7.272323	6.608211	4.028314	7.273056	8.753095	5.260978
XLOC_012277	TCONS_00037472	4.99583	5.096099	4.761383	4.426169	5.062192	5.450993	4.893469	5.777565	5.980607
XLOC_012279	TCONS_00037473	1.673374	1.520514	1.603381	1.44688	1.154437	0.933573	0.229174	1.482218	0.684165
XLOC_012279	TCONS_00037474	1.21971	1.36114	0.993453	0.762192	1.079044	1.419778	0.32095	1.718605	1.010643
XLOC_012281	TCONS_00037476	3.784443	4.486741	2.831948	7.618723	4.908624	5.377195	10.49111	8.340081	3.116925
XLOC_012359	TCONS_00037502	1.431808	0.916875	1.436329	1.716111	1.780648	1.262522	0.697777	1.17515	1.01135
XLOC_012417	TCONS_00037521	0.094046	1.333075	1.870441	1.472248	1.335201	0.599462	1.264727	0.629019	1.061278
XLOC_012433	TCONS_00037524	1.37635	0.931439	0.805283	0.349827	1.209369	1.32051	1.621454	1.398914	1.295419
XLOC_012442	TCONS_00037528	4.026764	1.311313	1.115949	1.726112	1.369721	1.803022	1.256166	1.21808	1.952137
XLOC_012465	TCONS_00037539	2.578227	2.496651	2.107991	2.477785	1.888676	1.84956	2.422286	2.219055	2.934115
XLOC_012494	TCONS_00037546	0	0	0	7.702365	9.626813	0	0	0	14.557064
XLOC_012506	TCONS_00037552	3.848593	5.076895	4.086629	4.76905	5.502975	3.905843	3.251386	6.309877	4.177518
XLOC_012729	TCONS_00037602	35.167469	36.485031	38.506027	38.412098	37.440464	40.848171	38.880173	36.800938	36.302223
XLOC_012736	TCONS_00037603	3.092443	2.653594	2.846272	3.166473	0.044901	3.577369	2.017138	2.84028	2.47315
XLOC_012878	TCONS_00037639	6.152655	5.168539	0	0.350829	9.80638	3.17362	3.133878	4.57674	0
XLOC_012903	TCONS_00037646	1.49577	1.661741	0.325988	2.286049	0.181155	2.07973	0.311325	1.741214	1.518631
XLOC_012960	TCONS_00037656	1.058376	0.956853	1.491186	1.080524	1.084651	1.705884	1.14905	0.721279	1.125564
XLOC_013152	TCONS_00037705	28.936691	28.752077	25.880354	28.40531	26.077761	23.533783	25.776093	20.418352	19.635489
XLOC_011060	TCONS_00037740	3.231247	2.692246	2.488207	3.094857	3.879271	3.057062	2.876913	3.542254	2.564672
XLOC_011084	TCONS_00037748	1.929837	1.482309	2.203328	2.43354	1.380051	2.095186	0.620569	1.661807	2.083776
XLOC_011111	TCONS_00037763	4.951408	4.793993	4.83046	3.771419	4.493397	4.431242	0.580044	6.867026	4.273941
XLOC_011212	TCONS_00037789	4.257728	4.03685	3.25778	5.039179	5.91925	4.886076	4.840749	4.577107	5.459813
XLOC_011328	TCONS_00037822	1.450556	1.536818	1.227982	1.397137	1.052846	1.624768	1.241149	1.742291	0.741081
XLOC_011361	TCONS_00037833	5.389335	6.172281	7.558598	8.518676	0.820017	0.992747	6.503103	4.939881	8.64901
XLOC_011361	TCONS_00037834	3.48297	2.56984	3.391701	2.660065	0.997691	0.673926	4.57937	7.384785	3.894275
XLOC_011367	TCONS_00037836	0.968812	0.91655	1.052156	0.823293	1.309343	0.566471	1.444744	1.074717	1.245621
XLOC_011399	TCONS_00037851	1.43956	0.262621	1.663486	3.312338	0.486125	2.210014	1.727165	2.718879	1.184201
XLOC_011425	TCONS_00037855	0.019628	0.189928	0.043158	0.321517	24.758492	0.057307	19.316822	0.061709	0.067506
XLOC_011480	TCONS_00037864	2.427061	1.783494	1.113434	9.959584	1.23351	4.012283	1.825842	8.417119	1.251832
XLOC_011480	TCONS_00037865	7.104333	1.360797	0.548441	2.49523	0.712612	1.231204	10.058718	4.880763	2.456044
XLOC_011495	TCONS_00037877	0	0	24.810499	0.22227	23.805704	0	0	0	1.908451
XLOC_011495	TCONS_00037878	16.605799	4.185743	4.722146	13.872675	5.889791	11.667153	0.1584	5.838212	6.7005
XLOC_011537	TCONS_00037885	2.187724	0.478723	0.03354	3.211212	0.012864	0.236297	0.018999	0.032657	2.816307
XLOC_011567	TCONS_00037895	1.314606	6.110583	2.354578	0.380393	1.148645	1.028624	1.081589	10.985202	0.62839
XLOC_011619	TCONS_00037907	1.10968	1.156483	1.311433	1.565712	1.659463	1.761425	1.596488	1.864072	1.416637
XLOC_011658	TCONS_00037916	0.724071	2.480484	0.807132	1.132408	1.119854	0.855973	5.436544	3.064914	3.045205
XLOC_011702	TCONS_00037927	1.254258	1.564113	1.569308	1.058671	0.371015	0.98516	1.095609	0.894476	0.720976
XLOC_011928	TCONS_00037965	4.40976	6.548138	1.672097	4.148998	10.283864	9.931293	2.779789	3.063955	7.994857
XLOC_011928	TCONS_00037966	1.470114	1.334672	1.566167	3.631994	3.368008	3.22877	2.125023	1.963588	1.402046
XLOC_011945	TCONS_00037972	1.755071	1.387553	0.619425	3.195504	3.331367	5.74704	1.506301	2.985788	4.024968
XLOC_011952	TCONS_00037977	2.204431	3.673501	2.970892	1.808099	3.409796	2.362294	3.170009	4.516638	2.665818
XLOC_012006	TCONS_00037991	0.901258	1.080197	0.998323	0.990071	1.40425	1.082409	0.929481	1.196578	1.139335
XLOC_012032	TCONS_00038004	0.824233	1.17228	2.55472	1.016848	1.036302	0.835648	0.678215	1.864845	0
XLOC_012034	TCONS_00038005	27.203457	23.532301	26.629917	22.317425	16.159622	19.906324	27.473793	23.55155	26.622553
XLOC_012109	TCONS_00038024	0.70985	1.784144	4.014091	1.146785	0.248261	1.701322	0.339863	0.221569	0.235655
XLOC_012189	TCONS_00038050	6.751065	3.043456	1.436541	1.225929	2.068956	5.433178	1.878471	7.856058	2.526448
XLOC_012241	TCONS_00038058	2.04129	0.271126	2.466096	1.632687	0.404485	0.41954	2.239012	1.585355	1.448501
XLOC_012493	TCONS_00038114	4.383761	3.420945	3.119678	4.766511	4.635863	4.047901	5.041297	1.795234	5.220361
XLOC_012582	TCONS_00038133	2.383887	1.684239	1.252164	0.162252	3.478525	0.065175	4.224913	0.287995	0.068005
XLOC_012586	TCONS_00038136	1.287506	0.08675	2.111051	0.93467	0.565881	0.755691	1.343277	0.922281	1.024234
XLOC_012613	TCONS_00038140	5.505756	6.693898	7.09258	5.26829	4.649223	7.27643	6.816757	2.306798	6.325251
XLOC_012809	TCONS_00038183	1.348399	1.548867	0.768244	1.416378	1.831129	1.644833	1.53946	2.326315	2.583335
XLOC_012858	TCONS_00038193	2.465362	1.828962	0.229938	1.609709	2.444393	0.318792	2.935959	3.151182	0.217998
XLOC_012903	TCONS_00038198	1.746557	1.36802	0.325924	1.874721	0.47534	1.605664	0.267483	2.558369	4.976363
XLOC_012951	TCONS_00038210	3.632288	3.302508	3.166018	2.343251	2.692592	2.355155	2.379674	0.776821	3.342725
XLOC_011115	TCONS_00038300	1.077336	0.423616	1.577634	0.634436	0.729765	2.534016	1.346634	0.762487	1.294407
XLOC_011256	TCONS_00038341	0	0	0	0	22.016935	0.731434	0	0	9.889849
XLOC_011277	TCONS_00038346	1.700306	0.69215	0.873094	1.54364	1.023242	1.862295	1.520403	1.772411	1.547486
XLOC_011361	TCONS_00038359	5.069674	4.434424	6.282059	4.534723	0.854554	1.120977	5.855285	3.772848	6.051684
XLOC_011402	TCONS_00038363	60.508453	58.487743	57.535175	63.729927	62.917576	57.411343	68.943283	57.333031	57.484222
XLOC_011412	TCONS_00038365	1.665264	0.211673	1.260534	2.220204	1.476149	1.183315	0.871689	0.937911	0.180604
XLOC_011413	TCONS_00038366	0	0	8.33439	5.268112	0	4.390392	0	7.498477	0
XLOC_011495	TCONS_00038398	0	2.416841	1.670824	0	6.192548	3.973393	0	0	0
XLOC_011495	TCONS_00038401	3.901448	3.103236	2.077578	93.210579	0.908972	95.465988	99.712967	106.665123	3.371491
XLOC_011503	TCONS_00038404	1.798892	0.196899	0.326444	1.533738	0.426341	0.402063	3.189465	0.302845	0.901673
XLOC_011534	TCONS_00038407	10.964591	12.559577	14.109249	9.439328	9.45992	11.289758	15.932746	15.957009	14.337268
XLOC_011554	TCONS_00038419	2.127246	3.065218	2.290914	3.321659	4.327113	3.761179	3.277087	2.8336	0.808598
XLOC_011555	TCONS_00038420	10.252788	10.481888	9.625566	9.894078	10.126429	9.179984	6.85014	7.885809	7.345328
XLOC_011658	TCONS_00038441	0.912429	1.732771	0.732624	0.90273	0.892036	0.925136	3.654119	1.665393	2.664019
XLOC_011778	TCONS_00038463	0.606404	0.12183	2.408458	1.767014	2.16993	1.926679	3.394625	3.794236	0.298626
XLOC_011781	TCONS_00038464	2.275751	1.179453	1.582121	1.671714	1.387762	2.130119	1.109601	2.12008	1.469776
XLOC_011790	TCONS_00038466	12.798463	9.998734	11.098873	10.518085	11.400349	9.661593	13.27833	5.048271	10.213414
XLOC_011804	TCONS_00038468	2.99919	4.900267	1.886268	4.669099	0.919125	3.53964	2.804766	4.037761	2.969839
XLOC_011917	TCONS_00038483	2.720418	3.023763	2.49933	4.422819	3.147133	3.040513	1.902702	0.514875	3.008493
XLOC_011917	TCONS_00038484	5.430902	4.666767	0.01273	0.572806	6.360378	5.306519	0.696123	0.006172	5.504708
XLOC_011984	TCONS_00038499	1.692048	1.733142	1.465649	3.20366	2.275275	2.627894	2.006071	1.809486	1.970667
XLOC_011991	TCONS_00038502	0.795106	0.566535	0.497954	0.535477	0.328565	0.282808	6.592646	8.452308	6.620035
XLOC_012049	TCONS_00038513	0	0	0	0	2.228261	3.642531	0	2.977638	1.787839
XLOC_012161	TCONS_00038544	0.798053	1.261701	0.804941	1.67251	0.696322	1.182703	0.918793	1.135475	1.176561
XLOC_012253	TCONS_00038561	1.136603	1.424129	1.451468	1.411298	1.213138	1.293646	1.95876	1.532494	1.523639
XLOC_012284	TCONS_00038568	1.4323	3.908986	3.921015	3.511622	2.297975	0.560173	1.118939	0.408312	0.544336
XLOC_012290	TCONS_00038574	1.633506	0	1.813829	1.03793	1.062459	0.481588	0.731673	1.585786	1.488143
XLOC_012388	TCONS_00038591	0.935084	1.08949	1.673496	0.931458	2.047003	1.764142	0.963708	0.713306	5.714895
XLOC_012494	TCONS_00038609	0.595759	1.173342	1.634567	1.494071	1.52475	1.474988	0.793758	0.877837	0.415443
XLOC_012500	TCONS_00038615	2.789545	2.744697	0.718947	1.81475	1.872529	2.862171	0.571023	2.980394	1.282485
XLOC_012648	TCONS_00038649	8.522456	8.086011	8.337579	9.483601	9.330932	8.307537	7.297359	6.913982	7.947928
XLOC_012835	TCONS_00038694	3.5772	3.688344	4.514606	0	0	4.222982	4.199658	0	0
XLOC_013138	TCONS_00038778	0.826237	0.779415	0.727424	1.149541	1.322669	1.387508	1.208312	0.812453	0.908672
XLOC_013210	TCONS_00038798	1.863678	2.109755	2.140345	1.919606	1.763054	2.710116	1.765351	3.007707	1.864169
XLOC_013280	TCONS_00038811	1.972596	2.432064	2.262253	2.796925	2.697098	1.530713	1.974879	2.117678	2.295381
XLOC_011132	TCONS_00038844	33.832924	23.520046	23.786835	8.989412	22.392006	14.970966	37.752251	56.6731	36.823002
XLOC_011281	TCONS_00038880	1.103573	1.666365	1.489293	2.668681	1.397467	1.108418	1.067611	3.619841	2.923597
XLOC_011361	TCONS_00038904	1.801698	2.128883	2.27423	1.759187	1.10173	0.946259	2.65625	1.98528	1.283004
XLOC_011412	TCONS_00038913	3.341864	3.687508	5.189583	4.508857	3.518271	4.159712	4.6935	4.419702	3.794706
XLOC_011453	TCONS_00038923	3.110566	3.671398	2.856837	3.897973	4.108903	3.986375	3.096977	1.643503	2.399752
XLOC_011461	TCONS_00038926	0.005999	0.008486	0.351582	5.895818	0.002653	0.012497	0.002322	0.001373	3.061256
XLOC_011483	TCONS_00038934	0.976156	0.293181	0.810622	1.493695	1.446976	1.748148	0.757843	0.95653	0.528126
XLOC_011495	TCONS_00038940	3.638736	3.360438	3.119263	3.951652	4.652215	2.872846	0.171219	4.441229	3.852969
XLOC_011496	TCONS_00038941	2.494056	1.298087	1.544993	2.655324	1.76982	1.923745	3.104521	5.229842	3.545712
XLOC_011497	TCONS_00038942	1.442189	1.083467	1.421975	1.07391	1.209547	1.55113	1.924354	1.527593	1.600318
XLOC_011598	TCONS_00038968	0.508752	0.162328	0.473651	1.510211	0.396253	1.982834	1.409717	2.843946	3.009123
XLOC_011762	TCONS_00039014	1.019748	1.546268	1.561196	1.442518	1.534341	1.576232	1.692888	1.0451	0.990085
XLOC_011782	TCONS_00039016	0.008644	0.169382	2.608334	2.724216	2.76834	2.999918	3.718898	0.020459	0.013978
XLOC_011802	TCONS_00039018	3.518917	1.227672	2.25424	2.454426	2.637606	1.350523	2.421047	1.602197	2.057859
XLOC_011819	TCONS_00039020	0.995839	1.35545	1.612472	1.239773	0.537929	1.637866	0.496973	1.070374	1.080748
XLOC_011853	TCONS_00039027	0.324737	1.077964	2.240078	2.754552	1.777176	1.742625	1.374569	1.660721	1.751783
XLOC_011861	TCONS_00039028	0.832581	0.894164	1.312727	1.665506	0.83458	2.67457	2.253416	2.287517	1.308913
XLOC_011861	TCONS_00039029	1.502856	1.767246	1.652739	2.561671	1.360369	2.698289	2.293631	1.977153	1.502825
XLOC_011928	TCONS_00039045	0.488185	2.283642	0.407425	0.701456	2.624617	4.107353	2.589306	1.755434	1.691796
XLOC_012003	TCONS_00039057	4.659091	4.608906	3.58125	3.333994	1.314474	1.946606	5.707652	6.23313	5.518109
XLOC_012050	TCONS_00039066	1.181124	1.600021	1.802082	1.153704	0.979084	0	1.676258	1.630248	0
XLOC_012079	TCONS_00039079	0	1.108962	2.191316	0	1.827003	1.905207	2.085935	0	1.188813
XLOC_012110	TCONS_00039089	0.556837	0.172062	1.418526	1.674166	1.29798	0.782674	1.228528	0.572915	1.344523
XLOC_012258	TCONS_00039111	12.646015	13.126891	0.016311	9.311089	11.137287	0.011079	0.041898	1.228285	0.019121
XLOC_012494	TCONS_00039171	15.518199	3.921239	3.152282	6.145411	2.979711	6.981243	1.64637	16.372478	7.742373
XLOC_012512	TCONS_00039175	0.672647	2.145661	2.234304	1.52268	1.551437	0.397214	1.228467	1.80147	1.690578
XLOC_012632	TCONS_00039200	0.195662	2.321548	2.815052	2.556783	0.133765	0.152084	0.446341	2.90001	3.369163
XLOC_012641	TCONS_00039201	9.463001	0	0	0.05083	0	0.03348	6.903085	0.020579	0
XLOC_012707	TCONS_00039221	0.890329	0.893361	1.796137	1.680894	1.098986	2.159471	4.616396	4.973022	4.085708
XLOC_012777	TCONS_00039241	0.594394	5.04164	0.600629	3.047995	1.507055	0.512357	1.403925	1.50144	6.291587
XLOC_012799	TCONS_00039252	2.128197	0	2.332848	4.429172	4.868715	3.981124	2.218998	1.459723	1.32994
XLOC_012868	TCONS_00039272	6.49582	4.490286	5.775773	8.228991	15.319332	4.320475	9.597911	6.010083	7.765643
XLOC_012974	TCONS_00039291	2.813519	3.194779	0	2.068562	0	2.890451	3.82439	3.357653	3.818257
XLOC_012980	TCONS_00039295	7.57233	0.426309	6.972404	6.944327	1.815288	6.829126	2.592215	6.876182	5.899033
XLOC_013109	TCONS_00039335	2.191342	2.03638	1.622285	4.806279	1.027872	2.969808	3.190218	3.574932	2.882682
XLOC_013109	TCONS_00039336	2.088242	1.261031	1.600525	2.735522	1.281919	2.661973	2.515738	3.023256	2.424288
XLOC_013153	TCONS_00039353	2.782745	0.424214	2.634659	0.507664	1.027901	2.164222	2.063012	0.441178	1.016242
XLOC_013246	TCONS_00039376	5.293623	3.345633	5.14311	3.205332	3.928215	5.755946	9.441245	6.024949	3.285037
XLOC_011150	TCONS_00039422	8.197564	0	0	0	0	6.917738	0	10.551552	0
XLOC_011277	TCONS_00039457	5.587592	6.634766	7.945838	5.185204	6.655364	4.33975	5.013683	4.691328	4.800375
XLOC_011292	TCONS_00039463	1.711474	1.761913	43.340107	1.960129	0.023839	2.426546	1.855036	48.673203	1.64899
XLOC_011292	TCONS_00039464	20.83003	18.151176	18.274799	17.143208	15.819032	16.386311	21.209745	22.340399	22.643093
XLOC_011298	TCONS_00039466	1.771889	1.711332	1.9557	1.22703	2.317693	1.504993	0.614101	0.903519	2.265779
XLOC_011385	TCONS_00039480	7.304979	6.905049	6.043139	6.490188	7.552455	4.168505	4.366342	7.309681	5.27026
XLOC_011412	TCONS_00039492	0.99644	1.079248	6.631191	7.310003	0.995038	0.805322	0.719376	0.587711	0
XLOC_011461	TCONS_00039501	1.832687	3.817303	1.719459	0.59537	2.878819	2.291943	4.261847	3.35265	1.02259
XLOC_011495	TCONS_00039508	0	7.794426	0	8.701286	8.693253	6.553506	5.596196	13.064898	5.630024
XLOC_011534	TCONS_00039515	4.998599	4.723852	4.954502	4.161421	2.782345	3.94258	5.280793	7.104277	5.993948
XLOC_011541	TCONS_00039519	7.207695	4.552384	0.364145	9.063372	9.331432	8.496387	7.563674	9.179162	3.955711
XLOC_011562	TCONS_00039521	2.946291	2.872855	2.926998	3.082909	2.603639	2.626107	1.882222	2.65429	2.474618
XLOC_011562	TCONS_00039522	3.216151	3.027409	3.39227	8.830368	7.471433	7.438423	1.338037	6.224762	5.273926
XLOC_011632	TCONS_00039540	0.812594	1.537634	1.130416	1.212246	1.400109	1.701547	0.989098	1.21723	1.305465
XLOC_011643	TCONS_00039543	2.312407	1.700015	2.094569	0.720202	0.628409	0.409757	0.467107	0.724833	0.662723
XLOC_011745	TCONS_00039563	3.483069	5.14202	5.701236	5.214367	4.117785	4.286204	3.483679	4.767933	4.956193
XLOC_011810	TCONS_00039581	0	5.1e-05	0.009402	38.293556	0.009342	0.017013	16.961649	43.652695	0
XLOC_011820	TCONS_00039584	27.031569	28.763239	29.659872	30.381958	31.27047	30.376678	29.344179	31.930353	28.739283
XLOC_011822	TCONS_00039585	25.673332	24.847301	24.581594	26.765615	25.242994	27.834082	26.801275	27.858231	27.932188
XLOC_011861	TCONS_00039590	11.959633	0.662175	0.534539	7.476814	13.999396	0.225173	5.373444	0.356136	0.117424
XLOC_011881	TCONS_00039598	0.691649	0.67276	1.371158	1.07785	1.120474	1.243577	1.121996	1.381002	1.159867
XLOC_011914	TCONS_00039603	1.02115	1.843126	2.146848	1.748213	2.345019	2.684549	1.562647	0.988358	1.412344
XLOC_012050	TCONS_00039651	7.957166	8.0113	7.358949	5.180023	5.417997	5.989616	5.709947	5.509566	2.422785
XLOC_012161	TCONS_00039680	6.774597	4.092566	3.039777	5.188899	3.727204	3.080622	3.95353	4.167764	4.529677
XLOC_012190	TCONS_00039691	3.6932	4.519155	2.607064	2.12013	3.428553	2.364362	1.722907	0.669467	0.324677
XLOC_012291	TCONS_00039725	6.139855	1.986259	5.233458	3.355677	2.799512	1.798527	2.783474	3.21825	0.308522
XLOC_012303	TCONS_00039727	1.557356	0.421196	1.800294	1.996861	2.290408	1.941189	2.436264	1.103717	1.513435
XLOC_012364	TCONS_00039747	2.897625	6.278875	0.210103	6.695045	4.599789	5.110717	3.45793	2.493664	5.577755
XLOC_012493	TCONS_00039778	0.60007	1.574332	1.802665	0.886618	0.016029	1.07834	0.532214	3.014041	0.960257
XLOC_012521	TCONS_00039781	1.586624	1.384402	1.259249	0.551733	0.568873	1.794589	2.044855	2.067594	1.458097
XLOC_012543	TCONS_00039788	0.987335	1.342533	1.454701	0.999806	1.340644	1.233969	1.616511	1.409557	1.159206
XLOC_012545	TCONS_00039789	0	0	0	0	0	2.864016	1.334674	10.756803	0
XLOC_012545	TCONS_00039790	14.748352	18.642015	18.205812	13.34483	11.919229	2.182035	3.671591	4.031205	18.549919
XLOC_012548	TCONS_00039791	25.618769	30.274549	22.73934	24.026455	27.826071	29.590206	26.743832	31.80373	28.423498
XLOC_012555	TCONS_00039793	4.579422	0	4.470444	0.217332	3.421826	0.002118	0	112.829018	7.853858
XLOC_012653	TCONS_00039812	1.442268	1.666666	1.004333	0.010139	1.740523	0.000449	4.940985	2.347989	1.156983
XLOC_012950	TCONS_00039871	2.387087	0.772018	1.004541	0.536912	1.242582	3.292403	0.533794	0.769287	0.717508
XLOC_012977	TCONS_00039878	1.220093	2.283881	1.903453	2.855954	1.066748	1.992842	4.105953	2.659273	2.993002
XLOC_013052	TCONS_00039893	1.503686	1.637847	1.55678	2.410549	1.919581	1.581298	2.080895	3.407904	2.616361
XLOC_013079	TCONS_00039906	1.117751	0.210596	0.745804	0.966654	1.753696	1.806178	1.390326	1.200586	0.778061
